UniprotKB	GeneSymbol	GC3	T2	Conections
E7ESK6	SDC2	44.9101796407186	26.9461077844311	5
E7ET07	ING3	36.5432098765432	18.2716049382716	2
E7ETA6	PCM1	32.5036603221083	20.2781844802343	13
E7ETB0	C21orf91	38.2716049382716	23.4567901234568	1
E7ETE0	METTL8	35.7843137254902	26.2254901960784	3
E7ETY2	TCOF1	62.5183016105417	12.5183016105417	4
E7ETZ0	CALM1	37.7483443708609	27.8145695364238	2
E7EU96	CSNK2A1	47.6683937823834	29.2746113989637	5
E7EVA0	MAP4	41.9472913616398	22.98682284041	3
E7EVG6	PPRC1	53.2476802284083	21.9129193433262	1
E7EVJ3	NDST1	81.1138014527845	30.5084745762712	2
E7EW20	MYO6	37.9336931380108	26.2914417887433	1
E7EW69	SEPT10	46.2389380530973	28.7610619469027	3
E7EWD6	ASXL2	45.9610027855153	20.1949860724234	3
E7EWX6	SIRT2	76.4872521246459	28.0453257790368	1
E7EX90	DCTN1	64.1045958795563	24.6434231378764	1
E9PAU2	RAVER1	78.6279683377309	22.9551451187335	3
E9PAV3	NACA	37.1888726207906	16.3250366032211	3
E9PAV9	GPATCH4	58.6206896551724	15.1193633952255	1
E9PB61	ALYREF	66.1654135338346	17.6691729323308	6
E9PBC6	TACC2	54.9026425591099	16.9332406119611	4
E9PBF6	LMNB1	54.5144804088586	22.8279386712095	2
E9PBL8	COG1	63.447559709242	28.4527518172378	1
E9PC62	CELF2	58.0392156862745	25.6862745098039	1
E9PC66	ZKSCAN1	55.0094517958412	19.0926275992439	2
E9PC69	MARK2	68.0965147453083	24.1286863270777	2
E9PCW1	GOSR1	43.2539682539683	27.7777777777778	2
E9PD14	RACK1	64.9350649350649	27.2727272727273	1
E9PD53	SMC4	30.0632911392405	26.6613924050633	1
E9PDN5	DMD	41.5812591508053	27.01317715959	2
E9PDU5	WDR6	62.4777183600713	28.8770053475936	1
E9PEN0	ING5	63.768115942029	21.7391304347826	3
E9PEP6	NRP1	55.8985667034179	25.3583241455347	1
E9PF10	NUP155	34.5372460496614	30.6997742663657	6
E9PF19	TBL2	73.0582524271845	23.7864077669903	2
E9PFR3	PPP2R5D	69.2953020134228	29.1946308724832	2
E9PG19	FCHSD2	42.9503916449086	23.4986945169713	1
E9PGF5	TNS1	68.6697782963827	20.6534422403734	1
E9PGT6	COPS8	42.2857142857143	28.5714285714286	2
E9PGW7	MED22	86.5248226950355	26.9503546099291	2
E9PH57	TCF4	49.702380952381	18.0059523809524	2
E9PH82	FAM98A	40.655105973025	18.6897880539499	1
E9PH98	AASDH	34.6793349168646	32.7790973871734	1
E9PHY5	EPB41L2	47.008547008547	22.2222222222222	2
E9PHY8	MROH1	82.7838827838828	31.4285714285714	1
E9PI10	TBRG1	56.3106796116505	25.2427184466019	1
E9PIN3	NXF1	56.1258278145695	26.4900662251656	1
E9PIZ4	CHORDC1	32.7327327327327	22.2222222222222	1
E9PJ24	PHRF1	73.086269744836	17.0716889428919	3
E9PJ55	TCP11L1	53.0988274706868	31.9932998324958	2
E9PJF5	BRMS1	70.1612903225807	21.3709677419355	2
E9PJI5	NPIPA7	48.1081081081081	23.2432432432432	2
E9PJI6	BANP	58.1395348837209	28.6821705426357	1
E9PJK4	ARHGAP42	39.833531510107	26.0404280618312	2
E9PJN9	RPS3	66.9491525423729	28.8135593220339	3
E9PK14	SEC16B	58.7859424920128	21.2460063897764	1
E9PK67	PARP10	75.4420432220039	26.0314341846758	4
E9PK97	SERPING1	65.9090909090909	29.5454545454545	1
E9PL24	PDE4DIP	49.1495076096688	24.7090420769919	3
E9PLA9	CAPRIN1	56.1497326203209	21.9251336898396	1
E9PLD3	C11orf98	66.9354838709677	21.7741935483871	1
E9PM19	TYK2	81.1752988047809	27.191235059761	1
E9PM64	DNHD1	63.188698284561	29.4450050454087	1
E9PMP7	LMO7	43.3744221879815	19.4915254237288	2
E9PMS6	LMO7	43.730407523511	19.6708463949843	5
E9PMU7	PUF60	82.258064516129	24.5967741935484	1
E9PN18	PUF60	82.1969696969697	24.6212121212121	1
E9PN89	HSPA8	44.408945686901	28.4345047923323	1
E9PPJ0	SF3B2	61.25	21.0227272727273	1
E9PPU1	RPS3	53.5294117647059	28.2352941176471	1
E9PPW7	NDUFS8	80	23.2432432432432	2
E9PQ56	PUF60	76.0589318600368	26.8876611418048	1
E9PQD7	RPS2	73.4177215189873	24.4725738396624	1
E9PQZ5	PHF1	61.5189873417721	22.7848101265823	1
E9PR71	UVRAG	46.5776293823038	26.3772954924875	1
E9PRI1	MUS81	69.811320754717	24.3186582809224	2
E9PRZ2	PGAP2	77.1929824561403	42.1052631578947	1
E9PS74	SLC43A3	69.1056910569106	36.3821138211382	4
E9PSE9	C14orf105	42.5675675675676	22.972972972973	1
E9PSF2	STIL	34.7757671125098	25.4130605822187	2
F1T0I1	SEC16A	57.7301927194861	19.1434689507495	2
F2Z2E2	IQGAP3	68.4480234260615	29.1361639824305	1
F2Z2M5	CSPP1	30.2955665024631	20.4433497536946	2
F2Z2U4	TRRAP	66.9799008091882	31.6627512398851	4
F2Z393	TALDO1	69.6875	28125	1
F5GWD3	GTF2H3	40.9266409266409	32.046332046332	1
F5GWN5	PIK3C2B	71.8108276291226	27.5046670815184	1
F5GWP8	KRT17	81.1428571428571	26.2857142857143	5
F5GWT4	WNK1	42.1619092185307	21.8062704726252	4
F5GX40	PRKDC	44.2086648983201	33.8638373121132	1
F5GXB9	ANAPC15	62.2222222222222	28.8888888888889	1
F5GY68	ANAPC5	58.5978835978836	31.0846560846561	1
F5GYW0	CEP57	38.2352941176471	23.109243697479	1
F5GZ78	PXN	79.7639123102867	20.9106239460371	1
F5GZ90	DTL	43.9767779390421	21.4804063860668	3
F5GZI3	PARD3	42.7807486631016	23.6631016042781	2
F5GZK1	EXTL2	42.5981873111783	34.441087613293	1
F5H148	RRN3	46.1414790996785	32.475884244373	1
F5H1N7	KIAA1211	67.6641729010806	15.045719035744	4
F5H282	TCP1	32.0359281437126	29.940119760479	2
F5H284	PPIAL4D	55.7575757575758	26.0606060606061	1
F5H365	SEC23A	35.2781546811398	28.7652645861601	2
F5H3M2	KIFC3	81.6551724137931	25.5172413793103	3
F5H4F1	RAD9A	78.2258064516129	31.8548387096774	1
F5H5D3	TUBA1C	60.3846153846154	26.7307692307692	3
F5H5S8	ACRBP	65625	22.6102941176471	1
F5H5U2	DDX55	58.4938704028021	30.2977232924694	1
F5H629	ATF2	33.6363636363636	21.2121212121212	2
F5H6C2	IFT88	30.0606060606061	24.4848484848485	4
F5H8B4	UTY	34.9480968858132	23.4602076124567	2
F6RAJ7	CDPF1	66.6666666666667	25	1
F6RF56	CCNJL	78.2110091743119	27.5229357798165	6
F6TR53	HS1BP3	67.3267326732673	24.0924092409241	1
F6U1T9	PPP3R1	41.358024691358	34.5679012345679	2
F6U236	PACSIN1	80.8988764044944	18.876404494382	1
F6VEM6	BAG6	59.6238938053097	25.5530973451327	1
F8VQ14	CCT2	33.2089552238806	30.0373134328358	1
F8VUJ3	POC1B-GALNT4	45.0777202072539	26.0794473229706	1
F8VVB9	TUBA1B	65.9919028340081	28.3400809716599	1
F8VWL3	FGD4	39.4766780432309	24.2320819112628	1
F8VY35	NAP1L1	29.5392953929539	26.5582655826558	2
F8W057	ACTR6	29.3650793650794	30.952380952381	1
F8W118	NAP1L1	33.7962962962963	27.7777777777778	5
F8W1M6	TCP11L2	44.0384615384615	30.1923076923077	1
F8W1R7	MYL6	66.6666666666667	28.5714285714286	1
F8W6L3	KLC1	55.2859618717504	23.2235701906412	1
F8W7C6	RPL10	66.046511627907	26.046511627907	11
F8W7S1	MIGA1	35.4889589905363	28.8643533123028	1
F8W7U8	MRE11	32.5352112676056	26.9014084507042	3
F8W881	FAM120C	58.7513935340022	26.1984392419175	1
F8W8I6	TIA1	33.5917312661499	22.2222222222222	5
F8W9L8	PHF20L1	35.8509566968781	21.1480362537764	2
F8WAJ0	DDX31	52.807486631016	26.7379679144385	2
F8WBZ7	PARP11	43.3476394849785	26.6094420600858	1
F8WC19	SF3B1	31.6129032258064	20	2
F8WCF6	ARPC4-TTLL3	68.8524590163934	34.4262295081967	1
F8WCM5	INS-IGF2	71.1442786069652	20.3980099502488	2
F8WDT5	SAMD1	64.4859813084112	17.4454828660436	1
F8WE02	DRC1	65.3171390013495	26.8556005398111	1
G3V162	TARDBP	42	28.6666666666667	1
G3V167	PARP2	50.093808630394	24.390243902439	2
G3V1D4	LIN7C	29.7142857142857	27.4285714285714	1
G3V1L9	TJP1	34.3624928530589	19.9542595769011	3
G3V1M0	ZSCAN21	57.6659038901602	17.6201372997712	2
G3V1N3	GAS2L3	30.1184433164129	20.6429780033841	4
G3V1X1	ZFC3H1	48.4149855907781	15.2737752161383	14
G3V219	YAF2	48.780487804878	16.5853658536585	3
G3V325	ATP5J2-PTCD1	77.4666666666667	27.4666666666667	6
G3V3G9	DCAF8	57.0478723404255	22.2074468085106	2
G3V3Y1	PTGR2	34375	30.1136363636364	8
G3V439	SIVA1	77.2151898734177	23.4177215189873	1
G3V4T2	PABPN1	55	20.5555555555556	4
G3V529	DDX24	53.4229828850856	24.3276283618582	10
G3V5I9	CDRT4	36	24	1
G3V5R9	KLC1	55.0632911392405	21.8354430379747	2
G3V5S9	FCF1	42.1621621621622	25.9459459459459	4
G3XAG3	CDKN2A	64.1025641025641	16.2393162393162	1
G3XAN4	TRAM1	43.4782608695652	35.4691075514874	2
G5E962	MAGEA11	58.2089552238806	27.8606965174129	3
G5E9A6	USP11	71.0412147505423	25.8134490238612	6
G5E9A7	DMWD	82.1812596006144	19.9692780337942	1
G5E9C8	SOS1	30.530303030303	27.1212121212121	1
G5E9H3	TTC31	61.9230769230769	21.3461538461538	3
G5E9H6	DACT3	74.3169398907104	18.0327868852459	1
G5E9L9	DCLK2	54.4794188861986	25.3026634382567	1
G5E9M4	ZNF277	39.0681003584229	29.3906810035842	3
G5E9N2	TRO	58.7976539589443	22.7272727272727	1
G5E9S8	KLC1	56.4195298372514	22.7848101265823	3
G5E9W2	CHPF2	68.6274509803922	26.4052287581699	2
G5E9W7	MRPS22	37.5	26875	2
G5EA36	CDC27	31.7961165048544	25.3640776699029	2
H0Y2M0	TMEM131L	45.0219619326501	25.402635431918	1
H0Y2S9	MPRIP	73.4065934065934	21.8315018315018	4
H0Y2U5	TBC1D10A	79.7642436149312	24.75442043222	2
H0Y2V6	CEP170	32.6813880126183	19.2429022082019	2
H0Y3A3	DAB2IP	80.8100289296046	24.4937319189971	5
H0Y413	PRICKLE3	69.0346083788707	17.6684881602914	1
H0Y4V9	LARP4B	53.9589442815249	16.1290322580645	1
H0Y507	SH3PXD2A	75.4237288135593	19.2090395480226	2
H0Y5B0	EPB41L2	49.3438320209974	20.7349081364829	2
H0Y714	IMP4	74.6575342465753	27.0547945205479	4
H0Y7E6	EIF3L	62.7272727272727	31.8181818181818	1
H0Y7P7	PISD	79.5454545454545	27.2727272727273	1
H0Y7U4	THOC2	35.1807228915663	9.39759036144578	2
H0Y8D1	PRSS1	72.2222222222222	25.6944444444444	3
H0Y9L7	TAF1	45.9807073954984	24.4372990353698	8
H0Y9Y3	SYNPO2	48.2534524776604	19.4963444354184	3
H0YAJ5	APBB2	56.0379918588874	22.9308005427408	4
H0YAY5	ENDOV	76.0504201680672	26.0504201680672	1
H0YB70	HYI	67.3170731707317	28.2926829268293	2
H0YB92	CEP170	32.580424366872	19.5756331279945	1
H0YB98	TSPAN18	74.6268656716418	38.0597014925373	9
H0YBA1	PCM1	27.3480662983425	22.7900552486188	1
H0YBU6	RIMS1	41.2844036697248	22.6299694189602	1
H0YBV7	LUC7L3	39.4957983193277	13.4453781512605	1
H0YC01	HACE1	73.3333333333333	15.5555555555556	1
H0YCH8	AKIP1	60.5263157894737	23.6842105263158	2
H0YD11	IL15RA	65.7142857142857	21.9047619047619	1
H0YDF6	NHSL1	50.1069747539581	25.5027813436029	1
H0YDQ3	LMO7	45.8646616541353	18.2957393483709	2
H0YDU7	ATM	31.6546762589928	30.2158273381295	1
H0YE48	TNNI3K	48.6772486772487	30.1587301587302	1
H0YEF7	PICALM	35.375191424196	27.8713629402757	11
H0YEX5	SF3B2	61.8524332810047	20.7221350078493	6
H0YG85	RASSF8	41.4285714285714	25.7142857142857	1
H0YHG0	DNAJC14	54.7215496368039	26.8765133171913	7
H0YIS7	RNASEK-C17orf49	61.2765957446808	25.531914893617	2
H0YJE3	CEP128	47.136563876652	23.4948604992658	1
H0YJT2	STRN3	32.9479768786127	21.9653179190751	2
H0YJZ4	STRN3	30.2158273381295	22.3021582733813	3
H0YK48	TPM1	61.7886178861789	21.1382113821138	1
H0YKG7	TINF2	56.3380281690141	25.3521126760563	1
H0YLN8	TRPM7	31.0455764075067	30.455764075067	3
H0YNH1	KATNBL1	32.6086956521739	30.4347826086957	1
H3BMM9	RNPS1	61.7543859649123	12.280701754386	1
H3BMW4	TMEM208	70.4225352112676	35.9154929577465	3
H3BNT4	MPHOSPH6	38.1944444444444	26.3888888888889	7
H3BPE1	MACF1	46.5061458157939	26.7553460178481	8
H3BPU4	TUBGCP4	48.3709273182957	32.8320802005013	1
H3BPZ6	CDAN1	82.2916666666667	20.8333333333333	1
H3BQ24	FAN1	48.4282907662083	27.3084479371316	1
H3BQK0	DDX19B	61.3168724279835	29.4238683127572	1
H3BQM0	PAPD5	49.5253164556962	22.626582278481	28
H3BR10	SMLR1	39.7374701670644	27.9236276849642	1
H3BR10	SMLR1	39.7374701670644	27.9236276849642	1
H3BRL3	UBFD1	64.9006622516556	22.5165562913907	1
H3BS42	ZNF768	71.785028790787	15.5470249520154	5
H3BSK8	RBBP6	31.5114333519242	15.5605131065254	8
H3BTS1	USB1	75.2577319587629	17.5257731958763	3
H3BUJ7	E4F1	78.0487804878049	20.7317073170732	2
H7BXF5	SAP130	47.6937269372694	22.6937269372694	3
H7BXG1	CLEC16A	78.4313725490196	18.9542483660131	1
H7BXI1	ESYT2	61.8568232662192	29.082774049217	9
H7BXQ9	ERCC6L2	33.4056399132321	22.1258134490239	1
H7BXY6	TSPAN14	74.8837209302326	34.8837209302326	1
H7BYN4	KIF23	37.5262054507338	23.8993710691824	1
H7BYT1	CSNK1D	75.990675990676	24.7086247086247	1
H7BYY1	TPM1	61.4457831325301	22.0883534136546	14
H7BZF0	SLC22A5	71.1340206185567	38.1443298969072	1
H7BZJ3	PDIA3	46.4426877470356	26.0869565217391	3
H7C0N4	SF1	57.1661237785016	19.0553745928339	7
H7C1F9	RALGAPA2	48.7554904831625	30.0146412884334	1
H7C1U3	CC2D1B	65.6660412757974	24.765478424015	2
H7C2E6	FAAP20	77.5510204081633	18.8775510204082	3
H7C2N3	PRPF40A	48.1012658227848	24.0506329113924	1
H7C3S6	ARHGEF33	49.2196878751501	27.4909963985594	1
H7C417	SEC14L2	65.6488549618321	28.498727735369	1
H7C4C8	CCT8	31.7901234567901	33.0246913580247	1
H7C4S4	FXR1	31.4329738058552	22.6502311248074	5
H7C524	ABI3BP	31.4465408805031	18.2389937106918	1
H7C5G9	SLMAP	31.5789473684211	21.0526315789474	2
H7C5Q0	RSRC1	30.4761904761905	15.7142857142857	7
H8Y6P7	GCOM1	48.3028720626632	23.3681462140992	1
H9ZYI9	GABPB1	29.3103448275862	28.448275862069	1
I3L0A0	TMEM189-UBE2V1	64.9595687331536	30.188679245283	2
I3L0N3	NSF	46.0188933873144	31.3090418353576	4
I3L182	SRRM2	42.6339285714286	5.46875	1
I3L1H5	DPH1	73.1818181818182	27.9545454545455	1
I3L1P8	SLC25A11	72.3905723905724	29.96632996633	2
I3L2B0	CLUH	41.5890142226582	16.3805787150564	1
I3L2C7	GEMIN4	72.9961832061069	32.9198473282443	1
I3L2N2	DVL2	69.0834473324213	21.7510259917921	1
I3L2W2	NEURL4	68.9699296225208	24.8240563019834	3
I3L3H6	CDC27	31.6239316239316	24.3589743589744	1
I3L3J2	ZSCAN32	54.297994269341	18.6246418338109	11
I3L402	TRPV3	78.8235294117647	37.2549019607843	1
I6L899	GOLGA8R	49.4776119402985	25.1492537313433	1
I6L8A6	RBBP8	31.3399778516058	21.483942414175	1
I6L9I8	EPN3	83.3855799373041	21.3166144200627	3
J3KMX2	SMARCD2	69.9248120300752	25.7518796992481	4
J3KMY6	ZC2HC1C	54.4757033248082	19.9488491048593	1
J3KMZ7	INTS2	38.313856427379	34.1402337228715	4
J3KN16	KIAA0368	80.7209175314036	25.2321135991262	1
J3KN53	MDM2	30.406852248394	20.9850107066381	1
J3KN67	TPM3	54.8951048951049	22.027972027972	1
J3KNB8	MAP3K4	46.6324567030148	26.6196279666453	19
J3KNF4	CCS	71.5953307392996	25.2918287937743	2
J3KNI1	COG4	68.7737041719343	31.2262958280657	2
J3KNK1	MAPK9	41.747572815534	29.7734627831715	1
J3KNL6	SEC16A	57.5911789652248	19.1263782866836	22
J3KNN3	PHKG2	68.9320388349515	29.6116504854369	1
J3KNZ9	FBRS	70.8757637474542	15.6822810590631	1
J3KP15	SRSF2	58.2278481012658	15.8227848101266	5
J3KPD3	RBM7	35.8208955223881	19.4029850746269	4
J3KPF9	KIF3A	32.8591749644381	24.75106685633	7
J3KPK1	SYNJ1	34.9407114624506	26.7193675889328	1
J3KPP0	MRPL42	37.9746835443038	20.253164556962	3
J3KQ12	BSCL2	65.0990099009901	28.7128712871287	25
J3KQN4	RPL36A	55.5555555555556	20.8333333333333	1
J3KQY1	MRPL22	46.1538461538462	27.3504273504274	1
J3KRF5	CLTC	45.8646616541353	30.0751879699248	1
J3KRN4	MAP3K3	67.2552166934189	23.7560192616372	2
J3KS15	MRPL58	65.2849740932643	23.3160621761658	6
J3KS81	TMEM199	63.7795275590551	26.7716535433071	1
J3KT76	FAM104A	52.3809523809524	10.4761904761905	1
J3QL56	SCO1	55.8823529411765	23.8970588235294	2
J3QQK6	MBP	64.3137254901961	13.3333333333333	1
J3QQT2	RPL17	47.4285714285714	22.2857142857143	4
J3QQT5	SGK494	60.3092783505155	30.0687285223368	4
J3QQY0	MSL1	65.4427645788337	15.7667386609071	3
J3QR07	YTHDC1	31.8860244233379	16.010854816825	2
J3QR09	RPL19	73.2323232323232	23.7373737373737	3
J3QRB6	MAP3K3	66.5653495440729	23.2522796352584	1
J3QRP0	TK2	57.4468085106383	29.7872340425532	3
J3QRU1	YES1	29.2727272727273	25.6363636363636	5
J3QSH4	VEZF1	50.9727626459144	21.7898832684825	1
J3QSH9	PER1	71.2543554006969	20.383275261324	4
J3QT39	CCDC14	31.8632855567806	22.7122381477398	3
J3QT77	PON2	40.8163265306122	32.9446064139942	5
K7EIG1	CLUH	87.0710295291301	28.0127693535515	2
K7EJC8	GOSR1	44.1176470588235	28.1512605042017	2
K7EJF0	CEP89	41.8604651162791	21.6279069767442	1
K7EJH0	SPC24	75.4385964912281	28.0701754385965	5
K7EK07	H3F3B	71.0144927536232	22.463768115942	12
K7EKC1	FOSB	72.9452054794521	18.1506849315068	1
K7EKI8	PPL	81.7715959004392	23.6456808199122	4
K7EL68	CDC37	79.5698924731183	26.8817204301075	1
K7EL81	PPP1R12C	76.9959404600812	17.7266576454668	1
K7ELC4	RPL22	64.3410852713178	26.3565891472868	1
K7ELC8	SPAG5	53.1825795644891	26.214405360134	1
K7ELE3	AES	75.4716981132076	22.2641509433962	1
K7ELE9	DCAF15	76.9230769230769	21.2454212454212	1
K7EM05	ACBD4	67.4074074074074	22.2222222222222	4
K7EM37	FAM58A	77.948717948718	31.7948717948718	1
K7EM38	ACTG1	82.089552238806	27.6119402985075	5
K7EMM4	TCF3	80.6988352745424	19.3011647254576	1
K7EN02	TNNI3	75.4010695187166	25.1336898395722	1
K7EN05	ELOF1	70.5128205128205	21.7948717948718	1
K7ENV2	ZBTB48	75.6756756756757	22.5225225225225	5
K7EPJ8	AP1M1	85.7142857142857	32.8840970350404	1
K7ER46	BECN1	60.1503759398496	24.812030075188	2
K7ES11	UBE2O	75.2513534416087	23.3565351894818	1
K7ES61	MRPL4	80.0664451827243	27.2425249169435	5
K7ESM5	TUBB6	91.1504424778761	28.6135693215339	2
M0QXS5	HNRNPL	66.1896243291592	21.824686940966	1
M0QY76	ZFP36	72.7544910179641	18.2634730538922	1
M0QYT0	HNRNPL	63.8949671772429	22.5382932166302	1
M0R160	ZNF44	35.2664576802508	17.2413793103448	2
M9MML0	FCGR3A	56.6666666666667	28.3333333333333	2
O00115	DNASE2	75.3462603878116	24.0997229916898	2
O00116	AGPS	37.9362670713202	25.948406676783	9
O00124	UBXN8	42.4354243542435	29.1512915129151	6
O00139	KIF2A	28.4299858557284	25.6011315417256	58
O00141	SGK1	58.3333333333333	29.8611111111111	51
O00144	FZD9	91.0472972972973	29.222972972973	2
O00148	DDX39A	77.803738317757	33.1775700934579	48
O00151	PDLIM1	58.7878787878788	23.3333333333333	14
O00154	ACOT7	79.5275590551181	26.7716535433071	23
O00155	GPR25	93.646408839779	31.4917127071823	12
O00159	MYO1C	78.9473684210526	28.5714285714286	172
O00160	MYO1F	81.6196542311192	27.115559599636	5
O00161	SNAP23	40.0943396226415	21.2264150943396	29
O00165	HAX1	50.7142857142857	22.1428571428571	43
O00167	EYA2	66.6048237476809	23.3766233766234	35
O00170	AIP	81.570996978852	26.2839879154079	25
O00178	GTPBP1	71.5582450832073	27.3827534039334	10
O00180	KCNK1	78.0415430267062	36.7952522255193	7
O00182	LGALS9	73.0337078651685	30.0561797752809	1
O00186	STXBP3	33.5581787521079	28.1618887015177	2
O00189	AP4M1	68.2819383259912	31.4977973568282	29
O00192	ARVCF	76.7393561786085	22.533748701973	1
O00193	SMAP	30.9782608695652	14.1304347826087	23
O00194	RAB27B	41.5525114155251	26.9406392694064	4
O00198	HRK	96.7391304347826	18.4782608695652	4
O00203	AP3B1	37.0776255707763	28.1278538812785	27
O00204	SULT2B1	83.0601092896175	25.1366120218579	15
O00206	TLR4	47.9761904761905	35.4761904761905	19
O00212	RHOD	82.4644549763033	29.3838862559242	6
O00213	APBB1	68.3544303797468	21.8002812939522	18
O00214	LGALS8	46.8553459119497	32.3899371069182	13
O00217	NDUFS8	81.5165876777251	22.7488151658768	22
O00220	TNFRSF10A	58.2089552238806	23.6673773987207	11
O00221	NFKBIE	71.0578842315369	20.3592814371257	49
O00231	PSMD11	56.5011820330969	29.7872340425532	66
O00232	PSMD12	42.4507658643326	31.0722100656455	30
O00233	PSMD9	74.1071428571429	25	56
O00237	RNF103	43.1486880466472	29.8833819241983	8
O00238	BMPR1B	44.9304174950298	27.2365805168986	24
O00241	SIRPB1	66.1654135338346	27.0676691729323	6
O00244	ATOX1	59.4202898550725	28.9855072463768	6
O00254	F2RL2	52	37.6	11
O00255	MEN1	77.5974025974026	25.6493506493506	29
O00257	CBX4	85.2575488454707	17.5843694493783	87
O00264	PGRMC1	73.469387755102	25	35
O00267	SUPT5H	72.0588235294118	23.0698529411765	74
O00268	TAF4	72.6519337016575	19.6132596685083	20
O00273	DFFA	63.5542168674699	24.6987951807229	23
O00287	RFXAP	65.2014652014652	17.2161172161172	2
O00291	HIP1	66.1849710982659	26.0115606936416	34
O00292	LEFTY2	90.4632152588556	28.0653950953678	2
O00294	TULP1	75.6007393715342	18.4842883548983	5
O00295	TULP2	65.8349328214971	24.3761996161228	3
O00299	CLIC1	63.6363636363636	28.099173553719	36
O00300	TNFRSF11B	54.228855721393	25.1243781094527	2
O00303	EIF3F	59.2493297587131	27.8820375335121	60
O00305	CACNB4	47.0249520153551	22.4568138195777	9
O00308	WWP2	68.4270952927669	23.0769230769231	61
O00311	CDC7	33.9130434782609	26.4347826086956	42
O00322	UPK1A	79.5366795366795	35.9073359073359	1
O00327	ARNTL	44.3381180223286	24.7208931419458	40
O00329	PIK3CD	84.8803827751196	30.2392344497608	11
O00330	PDHX	39.2430278884462	27.2908366533865	12
O00338	SULT1C2	56.9023569023569	28.2828282828283	6
O00339	MATN2	59.6656217345872	24.0334378265413	5
O00341	SLC1A7	82.7094474153298	37.4331550802139	1
O00358	FOXE1	85.752688172043	15.5913978494624	76
O00391	QSOX1	73.7967914438503	26.4705882352941	1
O00399	DCTN6	40.8376963350785	29.3193717277487	8
O00400	SLC33A1	42.9090909090909	35.0909090909091	58
O00401	WASL	33.596837944664	19.3675889328063	53
O00408	PDE2A	80.1486199575372	29.723991507431	3
O00409	FOXN3	66.1914460285132	19.3482688391039	10
O00410	IPO5	40.4371584699454	31.6029143897996	35
O00411	POLRMT	87.9772542648253	27.7822908204712	15
O00418	EEF2K	71.900826446281	22.4517906336088	13
O00421	CCRL2	54.4927536231884	37.1014492753623	1
O00422	SAP18	56.4935064935065	24.6753246753247	49
O00423	EML1	53.4313725490196	25.2450980392157	3
O00425	IGF2BP3	46.551724137931	26.3793103448276	23
O00429	DNM1L	34.3283582089552	30.2578018995929	29
O00442	RTCA	37.6021798365123	30.7901907356948	27
O00443	PIK3C2A	31.416716064019	29.3420272673385	37
O00444	PLK4	31.307929969104	24.5108135942328	36
O00445	SYT5	81.3953488372093	27.390180878553	2
O00453	LST1	65.3061224489796	24.4897959183673	2
O00458	IFRD1	38.716814159292	26.5486725663717	5
O00459	PIK3R2	82.4417009602195	23.1824417009602	49
O00461	GOLIM4	46.3414634146341	16.6427546628407	15
O00463	TRAF5	51.2544802867383	27.4193548387097	55
O00468	AGRN	80.9872922776149	20.3323558162268	6
O00469	PLOD2	33.0623306233062	29.6747967479675	7
O00470	MEIS1	50.6393861892583	22.7621483375959	10
O00471	EXOC5	34.132581100141	30.4654442877292	53
O00472	ELL2	44.9297971918877	21.216848673947	24
O00478	BTN3A3	55.3846153846154	26.3247863247863	2
O00479	HMGN4	42.8571428571429	5.49450549450549	3
O00481	BTN3A1	57.5875486381323	28.0155642023346	2
O00482	NR5A2	51.4760147601476	27.859778597786	10
O00483	NDUFA4	52.4390243902439	29.2682926829268	21
O00487	PSMD14	39.871382636656	32.7974276527331	63
O00488	ZNF593	77.7777777777778	18.8034188034188	8
O00499	BIN1	77.2727272727273	21.7171717171717	24
O00505	KPNA3	35.2490421455939	31.8007662835249	69
O00506	STK25	82.2014051522248	26.2295081967213	41
O00507	USP9Y	31.8857589984351	29.2253521126761	4
O00512	BCL9	54.0294323756132	21.1632796075683	5
O00515	LAD1	68.5328185328185	17.7606177606178	5
O00519	FAAH	77.7586206896552	29.3103448275862	2
O00522	KRIT1	30.2578018995929	28.3582089552239	5
O00526	UPK2	71.8918918918919	38.9189189189189	14
O00533	CHL1	37.468982630273	25.5583126550869	2
O00534	VWA5A	56.1626429479034	29.4790343074968	2
O00541	PES1	75.0424448217317	25.4668930390492	14
O00548	DLL1	80.6629834254144	17.6795580110497	10
O00555	CACNA1A	75.8276824890307	26.3661747108097	83
O00559	EBAG9	33.1775700934579	22.8971962616822	2
O00560	SDCBP	35.1170568561873	31.438127090301	294
O00562	PITPNM1	78.6345381526104	23.3734939759036	5
O00566	MPHOSPH10	36.217008797654	23.1671554252199	4
O00567	NOP56	62.3548922056385	26.3681592039801	151
O00570	SOX1	97.4226804123711	15.7216494845361	2
O00571	DDX3X	39.2156862745098	23.2277526395173	89
O00585	CCL21	69.6296296296296	20	8
O00590	ACKR2	68.3116883116883	37.9220779220779	1
O00592	PODXL	63.6363636363636	20.6773618538324	5
O00602	FCN1	69.7247706422018	22.3241590214067	1
O00622	CYR61	69.1099476439791	21.7277486910995	6
